timestamp,temp,dew,humidity,precip,windspeed,cloudcover,visibility,solarenergy,uvindex
2016-10-01T23:00:00,9.8,5.7,75.63,0,13.2,0,31.3,,0
2016-10-02T00:00:00,8.5,6,84.05,0,7.9,0,32.1,,0
2016-10-02T01:00:00,7.5,5.9,89.73,0,8.8,0,30.3,,0
2016-10-02T02:00:00,6.7,5.4,90.98,0,8.3,0,29.2,,0
2016-10-02T03:00:00,6.7,5.9,95.17,0,8,0,25.5,,0
2016-10-02T04:00:00,6.9,6.2,95.13,0,8.6,0,22.6,,0
2016-10-02T05:00:00,6,5.3,95.47,0,5.1,0.1,19.9,,0
2016-10-02T06:00:00,5.4,4.9,96.99,0,3.5,0.1,17.7,,0
2016-10-02T07:00:00,4.9,4.6,97.8,0,2.4,1.6,18.7,0,0
2016-10-02T08:00:00,4.7,4.4,97.46,0,2.9,0.3,17.8,0.1,0
2016-10-02T09:00:00,5.1,4.8,98.07,0,4.4,0,17.8,0.4,1
2016-10-02T10:00:00,6.7,6.3,97.23,0,4.2,0,17.5,0.6,2
2016-10-02T11:00:00,10.5,7.2,79.92,0,6,0,30,0.7,2
2016-10-02T12:00:00,12.6,7.3,70.42,0,4.3,0,28.7,0.9,2
2016-10-02T13:00:00,13.5,8.2,70.29,0,5.7,2.6,27.9,1.1,3
2016-10-02T14:00:00,14,8.8,70.91,0,7.5,3.9,28.9,1.4,4
2016-10-02T15:00:00,13.7,9.1,73.44,0,7.8,16.2,28.1,1.2,3
2016-10-02T16:00:00,13.2,9.6,78.56,0,12.3,3.6,31.9,0.9,3
2016-10-02T17:00:00,12.7,9.4,80.66,0,9.6,11,28.4,0.5,1
2016-10-02T18:00:00,11.9,9,82.72,0,10.1,0.7,29.2,0.1,0
2016-10-02T19:00:00,10.1,8.7,90.65,0,5.4,0.3,25.7,,0
2016-10-02T20:00:00,9.1,8.3,94.87,0,4.1,0,20.9,,0
2016-10-02T21:00:00,8,7.3,95.3,0,4.3,0,11.6,,0
2016-10-02T22:00:00,7.3,6.9,97.55,0,5.4,0,10,,0
2016-10-02T23:00:00,6.6,6.2,97.76,0,5,0,6.4,,0
2016-10-03T00:00:00,6.1,5.8,97.75,0,8.3,0,7.4,,0
2016-10-03T01:00:00,5.9,5.6,98.02,0,7.2,0,5.4,,0
2016-10-03T02:00:00,5.4,4.9,96.82,0,5.5,0,11.3,,0
2016-10-03T03:00:00,4.6,4.2,96.69,0,5.7,0,23.1,,0
2016-10-03T04:00:00,4.5,4,96.97,0,6.1,0,29,,0
2016-10-03T05:00:00,5,3.9,92.43,0,7,0,31.4,,0
2016-10-03T06:00:00,4.5,3.2,91.32,0,7.9,0,28.9,,0
2016-10-03T07:00:00,4.3,3.2,92.43,0,7.8,0,29.7,0,0
2016-10-03T08:00:00,4.3,3,91.4,0,8.4,0,30.2,0.2,1
2016-10-03T09:00:00,5.5,3.8,88.86,0,10.5,0,27.1,0.6,2
2016-10-03T10:00:00,7.4,4.5,81.72,0,9.4,0,27.8,1,3
2016-10-03T11:00:00,9,4.8,74.92,0,12.8,0,30,1.3,4
2016-10-03T12:00:00,10.8,5.1,68.07,0,13.8,0,29,1.5,4
2016-10-03T13:00:00,12,3.3,55.21,0,12.9,0.2,30.3,1.6,4
2016-10-03T14:00:00,12.5,1.8,48.33,0,15.5,0.2,34.1,1.5,4
2016-10-03T15:00:00,12.2,1.9,49.31,0,14.7,0.4,32.7,1.3,4
2016-10-03T16:00:00,12.6,2.5,50.07,0,15.8,34.8,31.3,0.9,3
2016-10-03T17:00:00,11.6,2,51.78,0,18,16.1,30.5,0.5,1
2016-10-03T18:00:00,10.6,2.3,56.36,0,17.4,2,33.5,0.1,0
2016-10-03T19:00:00,8.7,2.6,65.72,0,12.1,0.4,32.7,,0
2016-10-03T20:00:00,8,2.9,70.5,0,13.1,0,33.7,,0
2016-10-03T21:00:00,7.2,2.5,71.89,0,11.4,0,31.4,,0
2016-10-03T22:00:00,6.7,2.6,75.37,0,13.9,0,33.9,,0
2016-10-03T23:00:00,6,2.7,79.25,0,13.7,0,32.3,,0
2016-10-04T00:00:00,5.8,3,82.07,0,14.4,0.1,29.7,,0
2016-10-04T01:00:00,5.5,3,84.05,0,14.2,9.6,32.3,,0
2016-10-04T02:00:00,5.5,3,84.06,0,13.2,54.5,32.3,,0
2016-10-04T03:00:00,4.8,2.5,85.04,0,17.4,0.3,33.7,,0
2016-10-04T04:00:00,4.1,1.7,84.33,0,15.4,0,32.9,,0
2016-10-04T05:00:00,4,1.5,84.13,0,16,0,32.9,,0
2016-10-04T06:00:00,3.6,1.2,84.51,0,15.1,0,29.5,,0
2016-10-04T07:00:00,3.2,0.9,85.36,0,19.1,0,28.9,0,0
2016-10-04T08:00:00,3.5,0.7,82.3,0,21.4,0,28.9,0.2,1
2016-10-04T09:00:00,4.1,1,80.23,0,21.5,0,27.9,0.6,2
2016-10-04T10:00:00,5.5,1.5,75.22,0,20.9,0.3,27.6,1,3
2016-10-04T11:00:00,6.5,2,72.7,0,25,0.6,31.1,1.3,4
2016-10-04T12:00:00,7.7,1.7,65.64,0,25.2,0.5,26.2,1.5,4
2016-10-04T13:00:00,8.4,1.8,63.41,0,27.1,11.8,28.9,1.5,4
2016-10-04T14:00:00,8.5,1.6,61.86,0,24.6,44.9,30.3,1.4,4
2016-10-04T15:00:00,8.1,1.4,63.07,0,25.3,90,30,1.2,3
2016-10-04T16:00:00,8,2.1,66.43,0,21.5,99.9,31.6,0.9,2
2016-10-04T17:00:00,8,1.9,65.38,0,24.9,13.6,31.9,0.5,1
2016-10-04T18:00:00,7.5,1.5,65.68,0,22.3,10.2,28.6,0.1,0
2016-10-04T19:00:00,7.1,1.2,66.52,0,18.3,0.7,31.8,,0
2016-10-04T20:00:00,6.5,1.7,71.32,0,17.4,8.6,30.3,,0
2016-10-04T21:00:00,5.7,1.7,75.91,0,14.6,1.2,29.2,,0
2016-10-04T22:00:00,5.7,1.9,76.78,0,13.9,0.3,30.3,,0
2016-10-04T23:00:00,4.8,1.6,79.89,0,14.4,0,30.5,,0
2016-10-05T00:00:00,4.8,1.3,77.88,0,15,0,30.2,,0
2016-10-05T01:00:00,4.6,0.5,74.7,0,15,0,30.3,,0
2016-10-05T02:00:00,4.6,0.1,72.43,0,13.3,0,30.3,,0
2016-10-05T03:00:00,3.9,0.2,77.03,0,12,0,28.7,,0
2016-10-05T04:00:00,3.7,0.1,77.13,0,16.9,0,27.7,,0
2016-10-05T05:00:00,3.6,0.2,78.57,0,13.7,0,29.5,,0
2016-10-05T06:00:00,3.5,0.5,80.88,0,17.9,0,28.7,,0
2016-10-05T07:00:00,3.5,0.7,81.88,0,13.6,63.1,29.8,0,0
2016-10-05T08:00:00,4.4,1,78.11,0,20.8,91.9,28.6,0.1,0
2016-10-05T09:00:00,4.8,1.1,76.81,0,21.8,90.3,27.8,0.5,1
2016-10-05T10:00:00,5.4,1.2,74.41,0,21.7,45.2,32.6,1,3
2016-10-05T11:00:00,6.6,1.5,70.06,0,21.4,4.3,26.6,1.3,4
2016-10-05T12:00:00,8,1.7,64.65,0,21.6,0.2,21.8,1.5,4
2016-10-05T13:00:00,9.3,1.7,58.69,0,20.2,0.2,20,1.5,4
2016-10-05T14:00:00,9.9,1.9,57.54,0,19.2,0.2,30.1,1.4,4
2016-10-05T15:00:00,9.7,1.7,57.25,0,21.7,0.2,25.8,1.2,3
2016-10-05T16:00:00,10.1,1.5,55.08,0,19.4,0.2,31,0.9,2
2016-10-05T17:00:00,10.1,1.4,54.43,0,18,0.2,30,0.5,1
2016-10-05T18:00:00,9.1,1.5,58.74,0,18.2,0.2,30.2,0.1,0
2016-10-05T19:00:00,8.2,1.6,63.55,0,16.7,0.2,32.6,,0
2016-10-05T20:00:00,7.5,1.5,65.98,0,17.2,0.2,31.9,,0
2016-10-05T21:00:00,6.4,1.7,72.21,0,14.8,0.2,30.2,,0
2016-10-05T22:00:00,6.1,1.9,74.87,0,18.4,0,30.5,,0
2016-10-05T23:00:00,5.6,2.1,77.97,0,16.9,0,31.9,,0
2016-10-06T00:00:00,5.3,2.1,79.77,0,18,0,30.3,,0
2016-10-06T01:00:00,4.6,2.1,83.48,0,10.5,0,29.4,,0
2016-10-06T02:00:00,4.6,2.1,83.81,0,16,32,29.5,,0
2016-10-06T03:00:00,4.1,1.8,84.73,0,15,0.3,27.9,,0
2016-10-06T04:00:00,4,1.6,84.4,0,14.6,0,27.7,,0
2016-10-06T05:00:00,4,1.6,84.55,0,17.1,0,29.2,,0
2016-10-06T06:00:00,3.6,1.6,86.48,0,15,0,27.7,,0
2016-10-06T07:00:00,3.5,1.8,88.17,0,14.8,0,26,,0
2016-10-06T08:00:00,3,1.6,90.02,0,17.2,0.2,25.3,0.1,0
2016-10-06T09:00:00,4,2.1,87.02,0,15,0.6,25.6,0.3,1
2016-10-06T10:00:00,6,2.6,78.69,0,14,0.7,26.3,0.9,3
2016-10-06T11:00:00,7,3.2,76.49,0,19.2,10.6,27.3,1.3,3
2016-10-06T12:00:00,8.5,2.9,67.79,0,15.1,2.3,24.4,1.4,4
2016-10-06T13:00:00,9,3,66.16,0,19.7,2.3,29.7,1.5,4
2016-10-06T14:00:00,9.4,2.8,63.36,0,14.7,2.3,30.5,1.3,4
2016-10-06T15:00:00,9.5,2.5,61.44,0,14.4,9.6,30.1,0.9,2
2016-10-06T16:00:00,9.1,2.2,61.9,0,15.9,0,31.6,0.5,1
2016-10-06T17:00:00,9.1,2.4,63.23,0,18.6,0,30.3,0.3,1
2016-10-06T18:00:00,8.7,2.5,64.93,0,14.8,1.6,29.5,0.1,0
2016-10-06T19:00:00,8,2.1,66.69,0,18.1,0,29.7,,0
2016-10-06T20:00:00,7,1.5,68.15,0,14.8,0,30.2,,0
2016-10-06T21:00:00,6.3,1.7,72.65,0,14.2,0,28.6,,0
2016-10-06T22:00:00,5.1,1.7,78.66,0,12.3,0,29.4,,0
2016-10-06T23:00:00,4.6,2,83.02,0,12.5,0,28.6,,0
2016-10-07T00:00:00,4.3,2.3,86.6,0,9.2,0,27.7,,0
2016-10-07T01:00:00,4,2.1,86.93,0,9.8,0,28.4,,0
2016-10-07T02:00:00,4,2.2,88.03,0,10.6,0,27.7,,0
2016-10-07T03:00:00,3.6,2,89.15,0,14.5,0,29.2,,0
2016-10-07T04:00:00,3,1.6,90.06,0,11.5,0,27.6,,0
2016-10-07T05:00:00,2.6,1.5,92.22,0,14.1,0,25.3,,0
2016-10-07T06:00:00,2.6,1.3,91.44,0,17.8,0,26.9,,0
2016-10-07T07:00:00,2.6,1.5,92.64,0,17.1,0,28.2,,0
2016-10-07T08:00:00,2.6,1.6,92.99,0,14.3,0.3,26.1,0.1,0
2016-10-07T09:00:00,3.6,2.1,90.22,0,17.8,0.4,25.8,0.4,1
2016-10-07T10:00:00,4.5,2.1,84.74,0,19.1,88.4,26.2,0.8,2
2016-10-07T11:00:00,5.6,2.5,80.64,0,25.1,45.2,29.7,1,3
2016-10-07T12:00:00,7,2.6,73.76,0,19.3,12,27.8,1.4,4
2016-10-07T13:00:00,8,2.3,67.12,0,22.3,9.3,30.8,1.5,4
2016-10-07T14:00:00,9.1,2.3,62.67,0,22.2,2.2,27,1.4,4
2016-10-07T15:00:00,9.7,2.2,59.76,0,22.4,0.3,30,1.2,3
2016-10-07T16:00:00,10.2,2.1,57.08,0,20.7,2.1,32.7,0.8,2
2016-10-07T17:00:00,10.5,2.8,59.14,0,16.3,17.4,32.6,0.4,1
2016-10-07T18:00:00,9,2.9,65.6,0,22.2,10.5,32.6,0.1,0
2016-10-07T19:00:00,8,2.5,68.47,0,20.1,89.1,29.4,,0
2016-10-07T20:00:00,7.6,2.3,68.94,0,23.6,99.9,29.5,,0
2016-10-07T21:00:00,7.5,2.6,71.03,0,21.8,90,30,,0
2016-10-07T22:00:00,7.5,2.8,72.14,0,15.9,90,29.2,,0
2016-10-07T23:00:00,7.5,2.9,72.99,0,17.6,90,31.8,,0
2016-10-08T00:00:00,7.3,2.7,72.79,0,19.2,91.6,28.6,,0
2016-10-08T01:00:00,7.5,2.3,69.49,0,16.3,90,31.1,,0
2016-10-08T02:00:00,7.5,1.9,67.88,0,18.5,90.3,30,,0
2016-10-08T03:00:00,7.3,1.6,67.12,0,19.3,99.9,30.8,,0
2016-10-08T04:00:00,7,2.2,71.69,0,14.2,99.4,30,,0
2016-10-08T05:00:00,6.6,1.6,70.19,0,16.5,99.9,30.2,,0
2016-10-08T06:00:00,6.6,1.5,69.62,0,13.6,99.9,29.2,,0
2016-10-08T07:00:00,6.6,0.5,65.15,0,20.6,99.6,30.2,,0
2016-10-08T08:00:00,6.5,0.5,65.67,0,21.3,90.3,28.6,0.1,0
2016-10-08T09:00:00,6.6,1,67.25,0,19.4,91.9,28.6,0.3,1
2016-10-08T10:00:00,7,0.6,63.45,0,19.3,90.3,28.7,0.6,2
2016-10-08T11:00:00,7.5,0.9,62.93,0,22.4,90,28.4,0.9,3
2016-10-08T12:00:00,8.5,0.8,58.26,0,23.5,41.7,26.7,1,3
2016-10-08T13:00:00,9.1,1,57.1,0,23,8.6,25.3,1.1,3
2016-10-08T14:00:00,9.9,1,53.6,0,24.6,0.3,28.1,1.2,3
2016-10-08T15:00:00,10.3,1,52.52,0,26.3,0.2,29.4,1.1,3
2016-10-08T16:00:00,10,1.4,55,0,29.8,8.2,30.8,0.8,2
2016-10-08T17:00:00,9.6,1.5,56.78,0,24.1,83,32.1,0.4,1
2016-10-08T18:00:00,9.1,1,56.83,0,19.3,99.8,32.7,0.1,0
2016-10-08T19:00:00,8.6,1.4,60.44,0,22.6,91.9,31,,0
2016-10-08T20:00:00,8.1,2.3,67.2,0,24.3,91.9,28.2,,0
2016-10-08T21:00:00,7.6,2.7,70.96,0,16.6,91.9,29.2,,0
2016-10-08T22:00:00,7.5,2.4,70.12,0,21,99.9,28.7,,0
2016-10-08T23:00:00,7.2,3,74.92,0,16.3,100,16.1,,0
2016-10-09T00:00:00,6.9,3.9,81.67,0,16.5,100,15.3,,0
2016-10-09T01:00:00,6.5,4.6,87.7,0.08,15.2,99.9,13.7,,0
2016-10-09T02:00:00,6.1,5.1,92.93,0.18,13.9,99.9,5.2,,0
2016-10-09T03:00:00,6.3,5.3,93.28,0.05,18.4,100,8,,0
2016-10-09T04:00:00,6.5,5.4,92.63,0.42,14.9,100,19.7,,0
2016-10-09T05:00:00,6.6,5,89.43,0,16,100,17.7,,0
2016-10-09T06:00:00,6.4,5.1,91.39,0,15.7,100,9.6,,0
2016-10-09T07:00:00,6.6,4.7,87.84,0,15.8,100,24.2,,0
2016-10-09T08:00:00,6.5,4.6,87.3,0,16,100,11.2,0,0
2016-10-09T09:00:00,6.6,4.3,84.92,0.02,15.5,100,30,0.1,0
2016-10-09T10:00:00,7,4.3,82.97,0,14.4,100,29.3,0.2,1
2016-10-09T11:00:00,7,4.3,82.97,0,15.8,100,24.7,0.3,1
2016-10-09T12:00:00,6.8,4.1,82.71,0,19.3,100,22.7,0.4,1
2016-10-09T13:00:00,7.5,4.1,79.03,0,16.2,100,24.4,0.5,2
2016-10-09T14:00:00,7.5,3.8,77.47,0,16,99.9,27.4,0.7,2
2016-10-09T15:00:00,7.3,3.8,78.27,0,21.5,99.9,24.6,0.8,2
2016-10-09T16:00:00,7.2,3.6,78.07,0,19.6,91.9,27,0.6,2
2016-10-09T17:00:00,7.1,3.6,78.18,0,18.1,99.9,27.6,0.3,1
2016-10-09T18:00:00,6.8,3.5,79.13,0,15.6,91.9,27.6,0,0
2016-10-09T19:00:00,6.1,2.8,79.35,0,19,60.8,30.2,,0
2016-10-09T20:00:00,5.6,2.5,80.66,0,15.8,0.2,30.2,,0
2016-10-09T21:00:00,5.1,2.1,80.69,0,15.7,0.2,31.8,,0
2016-10-09T22:00:00,4.6,1.8,81.79,0,17.2,0.2,31.9,,0
2016-10-09T23:00:00,4.5,1.6,81.47,0,13.9,32.3,30.3,,0
2016-10-10T00:00:00,3.9,1.6,84.4,0,15,9.5,30.3,,0
2016-10-10T01:00:00,3.6,1.3,85.3,0,13.5,41.4,31.1,,0
2016-10-10T02:00:00,3.1,1.3,87.9,0,13.8,35.5,30.3,,0
2016-10-10T03:00:00,3.2,1.5,88.49,0,15.1,51.9,22,,0
2016-10-10T04:00:00,3.6,2.1,89.65,0,15.2,61.1,30.2,,0
2016-10-10T05:00:00,3.6,2.1,89.7,0,14.3,42.6,31.8,,0
2016-10-10T06:00:00,4,2.1,86.96,0,15,89.9,32.7,,0
2016-10-10T07:00:00,4.5,2.1,84,0,16.3,90.3,31.9,,0
2016-10-10T08:00:00,4.6,1.8,82.2,0,14.6,66,31.1,0.1,0
2016-10-10T09:00:00,5.3,1.9,78.99,0,15.8,66,29.4,0.3,1
2016-10-10T10:00:00,6.5,2.4,75.27,0,15,90.3,28.6,0.7,2
2016-10-10T11:00:00,7,2.7,74.16,0,15.6,91.9,30.2,0.9,3
2016-10-10T12:00:00,7.3,2.7,72.77,0,15.9,90.3,29.4,1.1,3
2016-10-10T13:00:00,8,3,70.94,0,14.4,92,33.8,1.3,4
2016-10-10T14:00:00,8.2,3,69.87,0,16.9,90.3,32.7,1.2,3
2016-10-10T15:00:00,8.6,2.9,67.46,0,15.1,61.3,30.8,1.1,3
2016-10-10T16:00:00,8.6,2.4,64.88,0,16.5,25.5,26.8,0.8,2
2016-10-10T17:00:00,8.5,2.3,64.92,0,13.5,88.6,30.3,0.3,1
2016-10-10T18:00:00,8.1,2.5,67.94,0,12.2,89.6,30.2,0,0
2016-10-10T19:00:00,8,2.2,67.18,0,14.1,91.8,31.8,,0
2016-10-10T20:00:00,7.5,2.5,70.88,0,14.2,91.9,29.5,,0
2016-10-10T21:00:00,7.1,2.3,71.23,0,15.1,91.9,26,,0
2016-10-10T22:00:00,7,2.4,72.74,0,14,91.9,28.4,,0
2016-10-10T23:00:00,6.6,2.2,73.93,0,11.8,91.9,25.8,,0
2016-10-11T00:00:00,6.3,2.1,74.42,0,14.4,99.9,25,,0
2016-10-11T01:00:00,6.1,2.1,75.56,0,14.6,99.9,27.4,,0
2016-10-11T02:00:00,6,2.1,76.01,0,15.4,99.9,26,,0
2016-10-11T03:00:00,5.8,2.1,76.95,0,14.3,99.9,26.5,,0
2016-10-11T04:00:00,5.6,1.9,77.55,0,13.5,99.9,25.2,,0
2016-10-11T05:00:00,5.6,1.9,77.55,0,13.8,98.3,25.1,,0
2016-10-11T06:00:00,5.3,1.7,77.87,0,11.5,98.3,20.1,,0
2016-10-11T07:00:00,5.1,1.6,77.9,0,12.3,98.3,21.6,,0
2016-10-11T08:00:00,5,1.6,78.27,0,11.9,98.3,19,0,0
2016-10-11T09:00:00,5,1.5,77.82,0,14.3,98.3,19,0.2,1
2016-10-11T10:00:00,5.1,1.6,77.85,0,11.3,98.3,19,0.4,1
2016-10-11T11:00:00,5.5,1.8,76.7,0,13.5,98.3,19,0.5,2
2016-10-11T12:00:00,5.8,1.9,76.23,0,11,98.3,19.1,0.6,2
2016-10-11T13:00:00,6,1.7,73.92,0,11.9,98.3,20.8,0.7,2
2016-10-11T14:00:00,6.1,2,74.86,0,12.6,98.3,22.3,0.7,2
2016-10-11T15:00:00,6.3,1.8,72.78,0,11.4,98.3,23.8,0.7,2
2016-10-11T16:00:00,6.5,1.9,72.87,0,11.5,90.3,24.4,0.4,1
2016-10-11T17:00:00,5.6,1.6,75.09,0,13,98.3,27.2,0.2,1
2016-10-11T18:00:00,5.3,1.1,74.17,0,11.5,98.3,22.6,0,0
2016-10-11T19:00:00,5,0.9,75.19,0,12.7,98.3,22.2,,0
2016-10-11T20:00:00,5,1.2,76.79,0,8.7,98.3,21.2,,0
2016-10-11T21:00:00,4.8,1.1,77.03,0,10.2,98.3,20.1,,0
2016-10-11T22:00:00,4.6,1.2,78.71,0,10.7,98.3,20.7,,0
2016-10-11T23:00:00,4.6,1.1,78.15,0,11.6,98.3,21.8,,0
2016-10-12T00:00:00,4.3,1.1,79.51,0,10.8,98.4,20.9,,0
2016-10-12T01:00:00,4.1,0.9,79.77,0,10.2,98.4,22.3,,0
2016-10-12T02:00:00,4.1,1.1,80.57,0,8.4,98.4,22,,0
2016-10-12T03:00:00,4.3,1.2,80.68,0,7.9,98.4,19.3,,0
2016-10-12T04:00:00,4.1,1.1,80.66,0,8.9,98.4,20.5,,0
2016-10-12T05:00:00,4,1.1,81.48,0,8,98.4,19.4,,0
2016-10-12T06:00:00,3.8,1.1,82.44,0,7.3,98.4,20.9,,0
2016-10-12T07:00:00,4,1.1,81.7,0,6.6,98.4,21.8,,0
2016-10-12T08:00:00,4,1.3,82.64,0,8.1,98.3,17.6,0,0
2016-10-12T09:00:00,4,1.6,83.8,0,7.1,98.4,14.5,0.2,1
2016-10-12T10:00:00,4,1.6,83.89,0,9.9,90.4,17.1,0.4,1
2016-10-12T11:00:00,4.5,1.9,83,0,9.7,92,15.9,0.5,2
2016-10-12T12:00:00,4.9,1.9,80.68,0,7.2,100,14.8,0.7,2
2016-10-12T13:00:00,5.5,2.1,78.71,0,7.2,100,15.8,0.7,2
2016-10-12T14:00:00,5.6,2.1,78.22,0,8.2,100,16.2,0.7,2
2016-10-12T15:00:00,5.8,2.3,77.94,0,7.2,92,18.2,0.6,2
2016-10-12T16:00:00,5.6,2.2,79.19,0,7.8,100,19.3,0.4,1
2016-10-12T17:00:00,5.6,2.2,78.95,0,7.8,100,19.4,0.2,1
2016-10-12T18:00:00,5.1,1.7,79.01,0,10.1,100,19.3,0,0
2016-10-12T19:00:00,4.5,1.7,81.91,0,6.1,91.9,21.6,,0
2016-10-12T20:00:00,4,1,81.18,0,7.6,99.9,22,,0
2016-10-12T21:00:00,3.3,0.7,83.17,0,7.1,100,21.6,,0
2016-10-12T22:00:00,3,0.2,82.28,0,8,99.9,21.8,,0
2016-10-12T23:00:00,2.5,-0.1,83.38,0,6,99.9,20.7,,0
2016-10-13T00:00:00,1.9,-0.4,85.11,0,7.2,100,19.2,,0
2016-10-13T01:00:00,1.9,-0.4,84.55,0,7.7,100,18.4,,0
2016-10-13T02:00:00,1.5,-0.7,85.45,0,6.9,100,21.5,,0
2016-10-13T03:00:00,1.1,-0.7,87.68,0,9.9,100,21.8,,0
2016-10-13T04:00:00,1.1,-0.7,87.68,0,10.3,100,20.2,,0
2016-10-13T05:00:00,1.1,-0.5,88.74,0,10.3,100,20.1,,0
2016-10-13T06:00:00,1.3,-0.4,88.54,0,10.1,100,14.4,,0
2016-10-13T07:00:00,1.1,-0.4,89.62,0,8.1,99.9,14,,0
2016-10-13T08:00:00,1,-0.5,89.42,0,8.9,100,13.5,0,0
2016-10-13T09:00:00,0.7,-0.7,90.1,0,7.6,100,14.7,0.2,1
2016-10-13T10:00:00,0.5,-0.6,92.2,0,10.7,100,13.1,0.5,1
2016-10-13T11:00:00,0.1,-1.2,90.95,0,6.5,99.9,17.9,0.7,2
2016-10-13T12:00:00,0.1,-1.8,87.34,0,10.2,99.9,25.8,1,3
2016-10-13T13:00:00,1.1,-1.9,80.17,0,7.1,99.9,30.3,1.1,3
2016-10-13T14:00:00,2,-2,74.53,0,8.3,66.3,30.3,1.1,3
2016-10-13T15:00:00,2.7,-1.7,72.76,0,11.1,64.7,27.3,0.9,3
2016-10-13T16:00:00,2.5,-1.4,75.5,0,10.1,89.1,31.9,0.7,2
2016-10-13T17:00:00,2,-1,80.53,0,11.7,99.3,29.5,0.3,1
2016-10-13T18:00:00,1.8,-0.7,83.32,0,10.8,99.9,28.3,0,0
2016-10-13T19:00:00,1.6,-0.4,86.24,0,9.3,100,21.5,,0
2016-10-13T20:00:00,1.6,-0.6,84.93,0,12.2,100,19.4,,0
2016-10-13T21:00:00,1.8,-0.4,85.4,0,10.3,99.9,18.5,,0
2016-10-13T22:00:00,1.5,-0.4,87.33,0,10.4,100,23,,0
2016-10-13T23:00:00,1.5,0,89.77,0,5.2,99.9,14.4,,0
2016-10-14T00:00:00,1.8,0.5,91.28,0,7.2,99.9,9.8,,0
2016-10-14T01:00:00,2,0.8,92.08,0,7,99.9,10.8,,0
2016-10-14T02:00:00,2.1,1.1,93.36,0,4.4,99.9,11.9,,0
2016-10-14T03:00:00,2.4,1.2,91.21,0,9.9,91.9,19.2,,0
2016-10-14T04:00:00,2.1,1.1,93.12,0,9.1,100,12.9,,0
2016-10-14T05:00:00,2.1,1.1,92.68,0,7.2,99.9,12,,0
2016-10-14T06:00:00,2.1,1.1,93.38,0,7.3,99.9,11.4,,0
2016-10-14T07:00:00,2.1,0.9,91.72,0,7.9,99.9,11.9,,0
2016-10-14T08:00:00,2.1,1.1,92.78,0,6,99.9,13.6,0,0
2016-10-14T09:00:00,2.3,1.1,92.05,0,4.2,91.9,11.3,0.2,1
2016-10-14T10:00:00,2.6,1.3,91.21,0,7.6,99.9,10.8,0.4,1
2016-10-14T11:00:00,2.6,1.4,91.5,0,7.1,99.9,15.7,0.6,2
2016-10-14T12:00:00,3,1.5,89.91,0,3.9,91.9,17.6,0.7,2
2016-10-14T13:00:00,3.1,1.7,90,0,5.4,99.9,20.6,0.7,2
2016-10-14T14:00:00,3.5,1.6,87.78,0,7.1,99.9,18.8,0.6,2
2016-10-14T15:00:00,3.6,1.8,88.25,0,6.8,99.9,18.8,0.5,1
2016-10-14T16:00:00,3.6,1.6,87.03,0,7.6,99.9,15.1,0.4,1
2016-10-14T17:00:00,3.6,1.8,88.21,0,7,99.9,16.7,0.2,0
2016-10-14T18:00:00,3.3,1.7,88.88,0,7.2,99.9,18.6,0,0
2016-10-14T19:00:00,3,1.6,90.36,0,7.4,91.9,14.8,,0
2016-10-14T20:00:00,3,1.7,91.04,0,9.4,91.9,13.2,,0
2016-10-14T21:00:00,2.7,1.7,93.19,0,4.3,91.9,11.8,,0
2016-10-14T22:00:00,3,1.8,92.15,0,6.3,91.9,14.9,,0
2016-10-14T23:00:00,3.1,2,92.27,0,9.5,92,14.7,,0
2016-10-15T00:00:00,3.3,2,91.4,0,10.1,91.9,13.3,,0
2016-10-15T01:00:00,3.1,2.1,92.99,0,7.6,91.9,9.1,,0
2016-10-15T02:00:00,3.1,2.3,94.44,0,9.5,90.3,7.3,,0
2016-10-15T03:00:00,3.1,2.4,94.67,0,7.9,91.9,5.7,,0
2016-10-15T04:00:00,3.1,2.5,95.8,0,11.8,91.9,8.4,,0
2016-10-15T05:00:00,3.1,2.4,95.12,0,10,91.9,5.7,,0
2016-10-15T06:00:00,3.1,2.4,94.98,0,10.9,91.9,6.5,,0
2016-10-15T07:00:00,3.1,2.6,96.61,0,9.9,91.9,6.7,,0
2016-10-15T08:00:00,3.5,2.8,95.5,0,10.3,91.9,8.3,0,0
2016-10-15T09:00:00,3.6,3.1,96.79,0.27,7.5,91.9,9.4,0.2,1
2016-10-15T10:00:00,4,3.3,95.6,0,8.6,91.9,8.3,0.5,1
2016-10-15T11:00:00,4.4,3.6,94.49,0,5.7,91.9,12.2,0.7,2
2016-10-15T12:00:00,4.8,4.1,95.36,0,7.2,91.9,11.9,0.9,2
2016-10-15T13:00:00,5.4,4.6,94.28,0,5.3,91.9,13.2,1,3
2016-10-15T14:00:00,5.6,4.7,93.97,0,6,90.3,11.9,1.1,3
2016-10-15T15:00:00,6,5.1,93.53,0,4.3,91.9,12,0.9,3
2016-10-15T16:00:00,6.1,5.1,93.67,0,5.8,91.9,13.1,0.6,2
2016-10-15T17:00:00,6.1,5.1,93.61,0,5.4,91.9,14.6,0.3,1
2016-10-15T18:00:00,6.1,5,93.15,0,7.4,91.9,12.7,0,0
2016-10-15T19:00:00,6,4.8,92.37,0,8.2,90.3,14.6,,0
2016-10-15T20:00:00,5.6,4.6,93.18,0,6.7,91.9,17,,0
2016-10-15T21:00:00,5.6,4.6,93.38,0,11,91.9,15.1,,0
